source_table	program	before	after	delta	proxy	dataset	cell_type	target	n_cells	n_genes	perturbation	n_sig_fdr	n_program_genes	mean_abs_Z	mean_FC	network_score
network_summary	T_exhaustion					GSE155698_primary	fibroblast_CAF	EPAS1			OE	0	7.0	1.17717540900121	3.8974180388959597e-28	1.4513128371627e-14
network_summary	TNF_NFkB					GSE155698_primary	fibroblast_CAF	EPAS1			OE	0	7.0	1.10368050895682	0.0010616650943563	1.4513128371627e-14
network_summary	angiogenesis					GSE155698_primary	fibroblast_CAF	EPAS1			OE	0	6.0	1.18796239051239	2.25528974027174e-28	1.24398243185374e-14
network_summary	TGFb_fibrosis					GSE155698_primary	fibroblast_CAF	EPAS1			OE	1	10.0	1.11671679863844	2.43680766711241	2.9218249905417
network_summary	endothelial					GSE155698_primary	fibroblast_CAF	HERPUD1			KO	0	9.0	0.367494670267029	0.0500212338641181	1.2784089224099e-12
network_summary	CAF_ECM					GSE155698_primary	fibroblast_CAF	HERPUD1			KO	1	8.0	0.961217705137838	3.81605125341022	3.56924131655751
network_summary	myeloid_inflammation					GSE155698_primary	fibroblast_CAF	HERPUD1			KO	0	10.0	1.16430803233492	0.0399394261244984	1.42045435823322e-12
network_summary	cytotoxic_TNK					GSE155698_primary	fibroblast_CAF	HERPUD1			KO	0	7.0	0.718769692611945	0.0828381144088897	9.94318050763257e-13
network_summary	T_exhaustion					GSE155698_primary	fibroblast_CAF	HERPUD1			KO	0	7.0	1.41564059815559	0.007725866805489	9.94318050763257e-13
network_summary	TNF_NFkB					GSE155698_primary	fibroblast_CAF	HERPUD1			KO	0	7.0	0.924495545512307	0.0053425406162149	9.94318050763257e-13
network_summary	angiogenesis					GSE155698_primary	fibroblast_CAF	HERPUD1			KO	0	6.0	0.400098041260985	0.0043326505122693	8.52272614939934e-13
network_summary	TGFb_fibrosis					GSE155698_primary	fibroblast_CAF	HERPUD1			KO	1	10.0	0.918523617482263	2.53868749387375	3.0031614665531
network_summary	endothelial					GSE155698_primary	fibroblast_CAF	HERPUD1			OE	0	9.0	1.09555915404976	0.041014671911602	1.46674207662758e-13
network_summary	CAF_ECM					GSE155698_primary	fibroblast_CAF	HERPUD1			OE	1	8.0	0.962598973237576	4.69812510805728	4.05045289833922
network_summary	myeloid_inflammation					GSE155698_primary	fibroblast_CAF	HERPUD1			OE	0	10.0	1.01670311389931	4.40104165348063e-06	1.62971341847509e-13
network_summary	cytotoxic_TNK					GSE155698_primary	fibroblast_CAF	HERPUD1			OE	0	7.0	1.07732449389372	6.6127740211098e-05	1.14079939293256e-13
network_summary	T_exhaustion					GSE155698_primary	fibroblast_CAF	HERPUD1			OE	0	7.0	1.17764822162047	5.35112529915909e-27	1.14079939293256e-13
network_summary	TNF_NFkB					GSE155698_primary	fibroblast_CAF	HERPUD1			OE	0	7.0	1.10021321965723	0.0010313109704697	1.14079939293256e-13
network_summary	angiogenesis					GSE155698_primary	fibroblast_CAF	HERPUD1			OE	0	6.0	1.17844191625688	5.03636350131581e-27	9.77828051085051e-14
network_summary	TGFb_fibrosis					GSE155698_primary	fibroblast_CAF	HERPUD1			OE	1	10.0	1.12824744508753	2.51136929824759	3.24750925119255
network_summary	endothelial					GSE155698_primary	fibroblast_CAF	MARCKS			KO	0	9.0	0.428409240431018	0.0085151719950523	2.45180258371181e-13
network_summary	CAF_ECM					GSE155698_primary	fibroblast_CAF	MARCKS			KO	1	8.0	0.96359348436076	3.75364769960775	3.45532357077834
network_summary	myeloid_inflammation					GSE155698_primary	fibroblast_CAF	MARCKS			KO	0	10.0	1.17032396283442	0.037941299802347	2.72422509301312e-13
network_summary	cytotoxic_TNK					GSE155698_primary	fibroblast_CAF	MARCKS			KO	0	7.0	0.646815944132342	0.0635891152345468	1.90695756510919e-13
network_summary	T_exhaustion					GSE155698_primary	fibroblast_CAF	MARCKS			KO	0	7.0	1.4766140784702	0.0061512406380403	1.90695756510919e-13
network_summary	TNF_NFkB					GSE155698_primary	fibroblast_CAF	MARCKS			KO	0	7.0	0.869247953015958	0.0066694759140616	1.90695756510919e-13
network_summary	angiogenesis					GSE155698_primary	fibroblast_CAF	MARCKS			KO	0	6.0	0.490600785917038	0.0050125846187718	1.63453505580787e-13
network_summary	TGFb_fibrosis					GSE155698_primary	fibroblast_CAF	MARCKS			KO	1	10.0	0.941029496404007	2.48826524662683	2.87768374271827
network_summary	endothelial					GSE155698_primary	fibroblast_CAF	MARCKS			OE	0	9.0	1.08464639594371	0.0315802981733562	5.6413156793367304e-15
network_summary	CAF_ECM					GSE155698_primary	fibroblast_CAF	MARCKS			OE	1	8.0	0.949296410665105	5.39422728321595	3.9998099409277
network_summary	myeloid_inflammation					GSE155698_primary	fibroblast_CAF	MARCKS			OE	0	10.0	1.06471540803884	0.0005924738763824	6.268128532596371e-15
network_summary	cytotoxic_TNK					GSE155698_primary	fibroblast_CAF	MARCKS			OE	0	7.0	1.07583774893312	2.40743230363706e-05	4.38768997281746e-15
network_summary	T_exhaustion					GSE155698_primary	fibroblast_CAF	MARCKS			OE	0	7.0	1.18341943879365	4.5358415097097895e-28	4.38768997281746e-15
network_summary	TNF_NFkB					GSE155698_primary	fibroblast_CAF	MARCKS			OE	0	7.0	1.09589972541843	0.0003215798399098	4.38768997281746e-15
network_summary	angiogenesis					GSE155698_primary	fibroblast_CAF	MARCKS			OE	0	6.0	1.17916205198688	5.95344930067342e-28	3.76087711955782e-15
network_summary	TGFb_fibrosis					GSE155698_primary	fibroblast_CAF	MARCKS			OE	1	10.0	1.13487931231829	2.6821305303409	3.01677385261109
network_summary	endothelial					GSE155698_primary	fibroblast_CAF	TACC1			KO	1	9.0	1.05191389036203	2.78987815025934	2.01187818234203
network_summary	CAF_ECM					GSE155698_primary	fibroblast_CAF	TACC1			KO	0	8.0	0.354329781236222	0.865931659456664	0.63403080045107
network_summary	myeloid_inflammation					GSE155698_primary	fibroblast_CAF	TACC1			KO	0	10.0	1.13371580104595	0.0755325346393858	1.47397453262695e-12
network_summary	cytotoxic_TNK					GSE155698_primary	fibroblast_CAF	TACC1			KO	0	7.0	1.02122426576542	1.29478870371842	1.03178217283886e-12
network_summary	T_exhaustion					GSE155698_primary	fibroblast_CAF	TACC1			KO	0	7.0	1.59255816563781	0.284336012860379	1.03178217283886e-12
network_summary	TNF_NFkB					GSE155698_primary	fibroblast_CAF	TACC1			KO	0	7.0	1.0640274548498	0.0783247209607211	1.03178217283886e-12
network_summary	angiogenesis					GSE155698_primary	fibroblast_CAF	TACC1			KO	0	6.0	1.05480596739425	1.43994984035858	0.196886496784919
network_summary	TGFb_fibrosis					GSE155698_primary	fibroblast_CAF	TACC1			KO	0	10.0	0.705806305459092	0.988283823001936	0.634030800451364
network_summary	endothelial					GSE155698_primary	fibroblast_CAF	TACC1			OE	0	9.0	1.08974392433521	0.0523592205259883	1.1109052414694e-13
network_summary	CAF_ECM					GSE155698_primary	fibroblast_CAF	TACC1			OE	1	8.0	0.961087359490032	4.76676815264877	3.86025857114014
network_summary	myeloid_inflammation					GSE155698_primary	fibroblast_CAF	TACC1			OE	0	10.0	1.018275400785	9.7912321444846e-06	1.23433915718822e-13
network_summary	cytotoxic_TNK					GSE155698_primary	fibroblast_CAF	TACC1			OE	0	7.0	1.0737326883923	7.79542984900187e-05	8.64037410031757e-14
network_summary	T_exhaustion					GSE155698_primary	fibroblast_CAF	TACC1			OE	0	7.0	1.16470419388365	3.38684497603745e-27	8.64037410031757e-14
network_summary	TNF_NFkB					GSE155698_primary	fibroblast_CAF	TACC1			OE	0	7.0	1.09416784121973	0.0012442735927845	8.64037410031757e-14
network_summary	angiogenesis					GSE155698_primary	fibroblast_CAF	TACC1			OE	0	6.0	1.16385399888968	3.36326290227089e-27	7.40603494312935e-14
network_summary	TGFb_fibrosis					GSE155698_primary	fibroblast_CAF	TACC1			OE	1	10.0	1.11526038859308	2.35768034191623	2.97603233327192
network_summary	endothelial					GSE155698_primary	myeloid	EPAS1			KO	1	9.0	1.31126760871855	435.095674005811	16.0000000000037
network_summary	CAF_ECM					GSE155698_primary	myeloid	EPAS1			KO	0	8.0	0.939712939652976	0.948221684778755	0.475155229786668
network_summary	myeloid_inflammation					GSE155698_primary	myeloid	EPAS1			KO	1	10.0	0.930689307731159	2.12780856570631	2.41334440525563
network_summary	cytotoxic_TNK					GSE155698_primary	myeloid	EPAS1			KO	0	7.0	1.12318387098273	1.60139841559042	1.27958141669396
network_summary	T_exhaustion					GSE155698_primary	myeloid	EPAS1			KO	0	7.0	1.18978396623646	0.34742296759125	3.26275376671147e-12
network_summary	TNF_NFkB					GSE155698_primary	myeloid	EPAS1			KO	0	7.0	0.677035504744578	0.550169814992086	3.26275376671147e-12
network_summary	angiogenesis					GSE155698_primary	myeloid	EPAS1			KO	1	6.0	1.2217421109984	652.644163403366	16.0000000000023
network_summary	TGFb_fibrosis					GSE155698_primary	myeloid	EPAS1			KO	0	10.0	0.722825307513946	0.577924078942474	0.650515178468853
network_summary	endothelial					GSE155698_primary	myeloid	EPAS1			OE	1	9.0	1.08337888450795	3.62273149967691	5.67158553171561
network_summary	CAF_ECM					GSE155698_primary	myeloid	EPAS1			OE	0	8.0	1.05536513940156	0.0500174729089788	6.63457296988668e-14
network_summary	myeloid_inflammation					GSE155698_primary	myeloid	EPAS1			OE	0	10.0	0.929476080304388	1.6290392172366	8.29321621235835e-14
network_summary	cytotoxic_TNK					GSE155698_primary	myeloid	EPAS1			OE	0	7.0	1.08636156135266	0.0950198886665362	5.80525134865084e-14
network_summary	T_exhaustion					GSE155698_primary	myeloid	EPAS1			OE	0	7.0	1.01300875076441	0.304517643634455	5.80525134865084e-14
network_summary	TNF_NFkB					GSE155698_primary	myeloid	EPAS1			OE	0	7.0	0.980079243492945	0.137227055131558	5.80525134865084e-14
network_summary	angiogenesis					GSE155698_primary	myeloid	EPAS1			OE	1	6.0	1.03979236863434	5.52789685578528	5.67158553171559
network_summary	TGFb_fibrosis					GSE155698_primary	myeloid	EPAS1			OE	0	10.0	1.07098661783975	0.0595476168345872	8.29321621235835e-14
network_summary	endothelial					GSE155698_primary	myeloid	HERPUD1			KO	0	9.0	1.08357519250359	9.37363046046074e-05	1.5921528636531298e-12
network_summary	CAF_ECM					GSE155698_primary	myeloid	HERPUD1			KO	0	8.0	0.867781026988541	0.0627239188553729	1.4152469899138899e-12
network_summary	myeloid_inflammation					GSE155698_primary	myeloid	HERPUD1			KO	1	10.0	0.942130428412586	3.10478477556068	2.69233871315009
network_summary	cytotoxic_TNK					GSE155698_primary	myeloid	HERPUD1			KO	0	7.0	0.901501252679218	0.0011509946419655	1.23834111617466e-12
network_summary	T_exhaustion					GSE155698_primary	myeloid	HERPUD1			KO	0	7.0	1.15819177612335	0.474802865007674	0.0995941532179856
network_summary	TNF_NFkB					GSE155698_primary	myeloid	HERPUD1			KO	0	7.0	0.755333380314863	0.169322465031653	1.23834111617466e-12
network_summary	angiogenesis					GSE155698_primary	myeloid	HERPUD1			KO	1	6.0	0.979401229682557	1.67338393206372	1.35228054527474
network_summary	TGFb_fibrosis					GSE155698_primary	myeloid	HERPUD1			KO	0	10.0	0.747986829104513	0.949498170679384	0.554368341727432
network_summary	endothelial					GSE155698_primary	myeloid	HERPUD1			OE	0	9.0	1.0894443356824	0.0004427973546566	5.6413156793367304e-15
network_summary	CAF_ECM					GSE155698_primary	myeloid	HERPUD1			OE	0	8.0	0.975273360093551	0.0004870166669395	5.0145028260771004e-15
network_summary	myeloid_inflammation					GSE155698_primary	myeloid	HERPUD1			OE	0	10.0	0.774573412165867	0.0366133150182175	6.268128532596371e-15
network_summary	cytotoxic_TNK					GSE155698_primary	myeloid	HERPUD1			OE	0	7.0	1.11536522377338	0.0015719101377171	4.38768997281746e-15
network_summary	T_exhaustion					GSE155698_primary	myeloid	HERPUD1			OE	0	7.0	0.969960161910741	0.0033412100839572	4.38768997281746e-15
network_summary	TNF_NFkB					GSE155698_primary	myeloid	HERPUD1			OE	0	7.0	1.01947752176435	0.0590484009932131	4.38768997281746e-15
network_summary	angiogenesis					GSE155698_primary	myeloid	HERPUD1			OE	0	6.0	0.970723614546434	0.0031717754140316	3.76087711955782e-15
network_summary	TGFb_fibrosis					GSE155698_primary	myeloid	HERPUD1			OE	0	10.0	0.887188655771114	0.0084874954626659	6.268128532596371e-15
network_summary	endothelial					GSE155698_primary	myeloid	MARCKS			KO	0	9.0	1.24342602822514	0.715533353322236	0.589853789202441
network_summary	CAF_ECM					GSE155698_primary	myeloid	MARCKS			KO	0	8.0	0.961455683578701	0.818120929658963	0.296279328777369
network_summary	myeloid_inflammation					GSE155698_primary	myeloid	MARCKS			KO	1	10.0	0.881410754929261	2.09001209381479	2.13237025743957
network_summary	cytotoxic_TNK					GSE155698_primary	myeloid	MARCKS			KO	0	7.0	1.0980476234056	1.40548026739606	1.02035674803237
network_summary	T_exhaustion					GSE155698_primary	myeloid	MARCKS			KO	0	7.0	1.16131791817785	0.472181374985857	0.174080066512738
network_summary	TNF_NFkB					GSE155698_primary	myeloid	MARCKS			KO	0	7.0	0.78282680536926	0.429076458078794	1.29335599814154e-12
network_summary	angiogenesis					GSE155698_primary	myeloid	MARCKS			KO	0	6.0	1.15771991978299	1.17389609825036	0.589853789201887
network_summary	TGFb_fibrosis					GSE155698_primary	myeloid	MARCKS			KO	0	10.0	0.727782060706466	0.738252074989952	0.898337140553782
network_summary	endothelial					GSE155698_primary	myeloid	MARCKS			OE	0	9.0	1.06470643418182	0.0005972641823783	9.98078927882653e-15
network_summary	CAF_ECM					GSE155698_primary	myeloid	MARCKS			OE	0	8.0	0.978183861970609	0.0003840792566183	8.87181269229025e-15
network_summary	myeloid_inflammation					GSE155698_primary	myeloid	MARCKS			OE	0	10.0	0.814843030660016	0.0349419738892775	1.10897658653628e-14
network_summary	cytotoxic_TNK					GSE155698_primary	myeloid	MARCKS			OE	0	7.0	1.09871033508571	0.0014901888844083	7.762836105753971e-15
network_summary	T_exhaustion					GSE155698_primary	myeloid	MARCKS			OE	0	7.0	1.04682502816388	0.0029625840600752	7.762836105753971e-15
network_summary	TNF_NFkB					GSE155698_primary	myeloid	MARCKS			OE	0	7.0	1.01662674800107	0.0641979585492809	7.762836105753971e-15
network_summary	angiogenesis					GSE155698_primary	myeloid	MARCKS			OE	0	6.0	0.966349925644639	0.003265909576399	6.65385951921769e-15
network_summary	TGFb_fibrosis					GSE155698_primary	myeloid	MARCKS			OE	0	10.0	0.913385838257047	0.0085590553483809	1.10897658653628e-14
network_summary	endothelial					GSE155698_primary	myeloid	TACC1			KO	0	9.0	1.21839800653404	0.636583508718722	0.437874479560963
network_summary	CAF_ECM					GSE155698_primary	myeloid	TACC1			KO	0	8.0	0.957727368234743	0.71471459144774	0.147674663920091
network_summary	myeloid_inflammation					GSE155698_primary	myeloid	TACC1			KO	0	10.0	0.829216812187811	1.89043865479709	1.84256091073805
network_summary	cytotoxic_TNK					GSE155698_primary	myeloid	TACC1			KO	0	7.0	1.06379051168933	1.30691413532303	0.86229229280504
network_summary	T_exhaustion					GSE155698_primary	myeloid	TACC1			KO	0	7.0	1.18766321183738	0.605204909331103	0.321480042341967
network_summary	TNF_NFkB					GSE155698_primary	myeloid	TACC1			KO	0	7.0	0.789349300509241	0.374488920601797	3.51015197825417e-13
network_summary	angiogenesis					GSE155698_primary	myeloid	TACC1			KO	0	6.0	1.14322470651767	1.27931810584668	0.437874479560813
network_summary	TGFb_fibrosis					GSE155698_primary	myeloid	TACC1			KO	0	10.0	0.70926074599202	0.919300785512984	0.977012316899831
network_summary	endothelial					GSE155698_primary	myeloid	TACC1			OE	0	9.0	1.03449155902913	0.0363502433716064	6.94315775918367e-15
network_summary	CAF_ECM					GSE155698_primary	myeloid	TACC1			OE	0	8.0	1.04650709168788	0.0225396944506509	6.1716957859410405e-15
network_summary	myeloid_inflammation					GSE155698_primary	myeloid	TACC1			OE	0	10.0	0.901918802641474	0.280987214610402	7.7146197324263e-15
network_summary	cytotoxic_TNK					GSE155698_primary	myeloid	TACC1			OE	0	7.0	1.05162498513018	0.0162329410357546	5.400233812698411e-15
network_summary	T_exhaustion					GSE155698_primary	myeloid	TACC1			OE	0	7.0	0.999064046426632	0.0908114896875915	5.400233812698411e-15
network_summary	TNF_NFkB					GSE155698_primary	myeloid	TACC1			OE	0	7.0	1.00760821722181	0.0586171699910954	5.400233812698411e-15
network_summary	angiogenesis					GSE155698_primary	myeloid	TACC1			OE	0	6.0	0.979720463079777	0.0694866324088972	4.628771839455781e-15
network_summary	TGFb_fibrosis					GSE155698_primary	myeloid	TACC1			OE	0	10.0	1.05764649616644	0.0731982217197863	7.7146197324263e-15
network_summary	endothelial					GSE212966_primary	T_NK	EPAS1			KO	0	10.0	0.575428088748246	0.452572886286506	0.812602582442751
network_summary	CAF_ECM					GSE212966_primary	T_NK	EPAS1			KO	0	8.0	0.514683698294309	0.563087795474717	0.633980823133918
network_summary	myeloid_inflammation					GSE212966_primary	T_NK	EPAS1			KO	0	10.0	0.416612987793361	0.553174531172177	0.812602582442751
network_summary	cytotoxic_TNK					GSE212966_primary	T_NK	EPAS1			KO	0	7.0	0.429019878685166	0.791154961894632	0.568821807709926
network_summary	T_exhaustion					GSE212966_primary	T_NK	EPAS1			KO	0	7.0	0.386914173135969	0.773072483203446	0.568821807709926
network_summary	TNF_NFkB					GSE212966_primary	T_NK	EPAS1			KO	0	8.0	0.571394328579616	0.34348951694353	0.624950933420547
network_summary	angiogenesis					GSE212966_primary	T_NK	EPAS1			KO	0	7.0	0.414683705877793	0.252122836708629	0.568821807709926
network_summary	TGFb_fibrosis					GSE212966_primary	T_NK	EPAS1			KO	0	10.0	0.775255725880523	0.964317058507879	0.769146221135223
network_summary	endothelial					GSE212966_primary	T_NK	EPAS1			OE	1	10.0	1.38565967439507	9.44043332832101	16.0000000000001
network_summary	CAF_ECM					GSE212966_primary	T_NK	EPAS1			OE	0	8.0	0.994169214568292	0.0232491823498011	5.8245378979819e-14
network_summary	myeloid_inflammation					GSE212966_primary	T_NK	EPAS1			OE	0	10.0	1.02507323820577	0.0896241223988803	7.28067237247738e-14
network_summary	cytotoxic_TNK					GSE212966_primary	T_NK	EPAS1			OE	0	7.0	0.624294028366542	0.213063261473513	5.0964706607341704e-14
network_summary	T_exhaustion					GSE212966_primary	T_NK	EPAS1			OE	0	7.0	1.02385845186986	0.0327537041817374	5.0964706607341704e-14
network_summary	TNF_NFkB					GSE212966_primary	T_NK	EPAS1			OE	0	8.0	1.07156947401285	0.0673908617774211	5.8245378979819e-14
network_summary	angiogenesis					GSE212966_primary	T_NK	EPAS1			OE	1	7.0	1.37927815833715	13.4863333261729	16.0
network_summary	TGFb_fibrosis					GSE212966_primary	T_NK	EPAS1			OE	0	10.0	1.18406418852028	0.0502695720272901	7.28067237247738e-14
network_summary	endothelial					GSE212966_primary	T_NK	HERPUD1			KO	0	10.0	1.76515133495713	3.97141358891522e-22	3.8622761526830695e-11
network_summary	CAF_ECM					GSE212966_primary	T_NK	HERPUD1			KO	0	8.0	1.08828895881673	0.126804128426326	3.08982092214646e-11
network_summary	myeloid_inflammation					GSE212966_primary	T_NK	HERPUD1			KO	0	10.0	1.45403878045108	0.0019285762014976	3.8622761526830695e-11
network_summary	cytotoxic_TNK					GSE212966_primary	T_NK	HERPUD1			KO	0	7.0	0.882087148385492	0.130390573080795	2.70359330687815e-11
network_summary	T_exhaustion					GSE212966_primary	T_NK	HERPUD1			KO	0	7.0	1.03929256960671	1.51380501777799	2.70359330687815e-11
network_summary	TNF_NFkB					GSE212966_primary	T_NK	HERPUD1			KO	0	8.0	0.919819617453342	0.0659314251957338	3.08982092214646e-11
network_summary	angiogenesis					GSE212966_primary	T_NK	HERPUD1			KO	0	7.0	1.76871039381705	2.3149905829089197e-22	2.70359330687815e-11
network_summary	TGFb_fibrosis					GSE212966_primary	T_NK	HERPUD1			KO	0	10.0	0.954722156443719	0.0006093138802218	3.8622761526830695e-11
network_summary	endothelial					GSE212966_primary	T_NK	HERPUD1			OE	0	10.0	1.45800654500865	7.88913065422994e-28	3.85730986621315e-15
network_summary	CAF_ECM					GSE212966_primary	T_NK	HERPUD1			OE	0	8.0	1.03806293757034	0.0806213408468716	3.0858478929705203e-15
network_summary	myeloid_inflammation					GSE212966_primary	T_NK	HERPUD1			OE	0	10.0	1.00196965331534	0.0648758435373238	3.85730986621315e-15
network_summary	cytotoxic_TNK					GSE212966_primary	T_NK	HERPUD1			OE	0	7.0	0.59982812973855	0.657337557493055	0.0984407850212337
network_summary	T_exhaustion					GSE212966_primary	T_NK	HERPUD1			OE	0	7.0	0.976009392213663	0.0145896806679296	2.70011690634921e-15
network_summary	TNF_NFkB					GSE212966_primary	T_NK	HERPUD1			OE	0	8.0	1.13400074996553	0.1872589634701	3.0858478929705203e-15
network_summary	angiogenesis					GSE212966_primary	T_NK	HERPUD1			OE	0	7.0	1.45709795811868	7.379553185257949e-28	2.70011690634921e-15
network_summary	TGFb_fibrosis					GSE212966_primary	T_NK	HERPUD1			OE	0	10.0	1.19278213644915	0.0230349233029242	3.85730986621315e-15
network_summary	endothelial					GSE212966_primary	T_NK	MARCKS			KO	0	10.0	0.575428088748246	0.452572886286506	0.812602582442751
network_summary	CAF_ECM					GSE212966_primary	T_NK	MARCKS			KO	0	8.0	0.514683698294309	0.563087795474717	0.633980823133918
network_summary	myeloid_inflammation					GSE212966_primary	T_NK	MARCKS			KO	0	10.0	0.416612987793361	0.553174531172177	0.812602582442751
network_summary	cytotoxic_TNK					GSE212966_primary	T_NK	MARCKS			KO	0	7.0	0.429019878685166	0.791154961894632	0.568821807709926
network_summary	T_exhaustion					GSE212966_primary	T_NK	MARCKS			KO	0	7.0	0.386914173135969	0.773072483203446	0.568821807709926
network_summary	TNF_NFkB					GSE212966_primary	T_NK	MARCKS			KO	0	8.0	0.571394328579616	0.34348951694353	0.624950933420547
network_summary	angiogenesis					GSE212966_primary	T_NK	MARCKS			KO	0	7.0	0.414683705877793	0.252122836708629	0.568821807709926
network_summary	TGFb_fibrosis					GSE212966_primary	T_NK	MARCKS			KO	0	10.0	0.775255725880523	0.964317058507879	0.769146221135223
network_summary	endothelial					GSE212966_primary	T_NK	MARCKS			OE	0	10.0	1.40341389094619	2.41391454616321e-26	2.41564030371605e-13
network_summary	CAF_ECM					GSE212966_primary	T_NK	MARCKS			OE	0	8.0	0.904216489786032	0.0021297977032691	1.93251224297284e-13
network_summary	myeloid_inflammation					GSE212966_primary	T_NK	MARCKS			OE	0	10.0	1.00448997703949	0.0532128195473255	2.41564030371605e-13
network_summary	cytotoxic_TNK					GSE212966_primary	T_NK	MARCKS			OE	0	7.0	0.667175860606754	0.0485154908094326	1.69094821260124e-13
network_summary	T_exhaustion					GSE212966_primary	T_NK	MARCKS			OE	0	7.0	1.03449457109066	0.0290174940617077	1.69094821260124e-13
network_summary	TNF_NFkB					GSE212966_primary	T_NK	MARCKS			OE	0	8.0	1.01387896765275	0.0003881797190832	1.93251224297284e-13
network_summary	angiogenesis					GSE212966_primary	T_NK	MARCKS			OE	0	7.0	1.40800936606312	1.49684426994194e-26	1.69094821260124e-13
network_summary	TGFb_fibrosis					GSE212966_primary	T_NK	MARCKS			OE	0	10.0	1.16948323907081	0.0276424541677349	2.41564030371605e-13
network_summary	endothelial					GSE212966_primary	T_NK	TACC1			KO	0	10.0	0.575428088748246	0.452572886286506	0.812602582442751
network_summary	CAF_ECM					GSE212966_primary	T_NK	TACC1			KO	0	8.0	0.514683698294309	0.563087795474717	0.633980823133918
network_summary	myeloid_inflammation					GSE212966_primary	T_NK	TACC1			KO	0	10.0	0.416612987793361	0.553174531172177	0.812602582442751
network_summary	cytotoxic_TNK					GSE212966_primary	T_NK	TACC1			KO	0	7.0	0.429019878685166	0.791154961894632	0.568821807709926
network_summary	T_exhaustion					GSE212966_primary	T_NK	TACC1			KO	0	7.0	0.386914173135969	0.773072483203446	0.568821807709926
network_summary	TNF_NFkB					GSE212966_primary	T_NK	TACC1			KO	0	8.0	0.571394328579616	0.34348951694353	0.624950933420547
network_summary	angiogenesis					GSE212966_primary	T_NK	TACC1			KO	0	7.0	0.414683705877793	0.252122836708629	0.568821807709926
network_summary	TGFb_fibrosis					GSE212966_primary	T_NK	TACC1			KO	0	10.0	0.775255725880523	0.964317058507879	0.769146221135223
network_summary	endothelial					GSE212966_primary	T_NK	TACC1			OE	0	10.0	1.43479891474749	5.33403621689278e-27	5.3038010660430805e-15
network_summary	CAF_ECM					GSE212966_primary	T_NK	TACC1			OE	0	8.0	1.02853711778908	0.0603432829241993	4.2430408528344706e-15
network_summary	myeloid_inflammation					GSE212966_primary	T_NK	TACC1			OE	0	10.0	1.00153431778688	0.100778021237004	5.3038010660430805e-15
network_summary	cytotoxic_TNK					GSE212966_primary	T_NK	TACC1			OE	0	7.0	0.622101010921459	0.416767886168073	3.7126607462301605e-15
network_summary	T_exhaustion					GSE212966_primary	T_NK	TACC1			OE	0	7.0	0.996601357311746	0.0245577401602461	3.7126607462301605e-15
network_summary	TNF_NFkB					GSE212966_primary	T_NK	TACC1			OE	0	8.0	1.08129645890301	0.152862310161133	4.2430408528344706e-15
network_summary	angiogenesis					GSE212966_primary	T_NK	TACC1			OE	0	7.0	1.43664455626182	5.53367639858339e-27	3.7126607462301605e-15
network_summary	TGFb_fibrosis					GSE212966_primary	T_NK	TACC1			OE	0	10.0	1.17451648696081	0.0304026728176461	5.3038010660430805e-15
network_summary	endothelial					GSE212966_primary	endothelial	EPAS1			KO	1	10.0	0.992393828286612	591.571102869308	16.6027983428944
network_summary	CAF_ECM					GSE212966_primary	endothelial	EPAS1			KO	0	8.0	0.388572079042355	0.134010526483166	3.5930069941988e-11
network_summary	myeloid_inflammation					GSE212966_primary	endothelial	EPAS1			KO	0	10.0	1.48558990417779	0.605598635564753	0.597676475179211
network_summary	cytotoxic_TNK					GSE212966_primary	endothelial	EPAS1			KO	1	7.0	1.71448741210888	2.47333372132018	2.22691688517058
network_summary	T_exhaustion					GSE212966_primary	endothelial	EPAS1			KO	0	7.0	1.37811601455887	0.0030417172504635	3.14388111992395e-11
network_summary	TNF_NFkB					GSE212966_primary	endothelial	EPAS1			KO	1	8.0	1.17926478710572	2.81034390533451	2.29378799789386
network_summary	angiogenesis					GSE212966_primary	endothelial	EPAS1			KO	1	7.0	1.07362870991501	844.404658705408	16.5976764751612
network_summary	TGFb_fibrosis					GSE212966_primary	endothelial	EPAS1			KO	0	10.0	0.358070788723173	0.0566882957618763	4.4912587427485e-11
network_summary	endothelial					GSE212966_primary	endothelial	EPAS1			OE	0	10.0	0.593279605932922	0.0228459242239312	2.12152042641724e-14
network_summary	CAF_ECM					GSE212966_primary	endothelial	EPAS1			OE	0	8.0	1.29098841829359	0.0014184977293843	1.69721634113379e-14
network_summary	myeloid_inflammation					GSE212966_primary	endothelial	EPAS1			OE	0	10.0	1.21606986926582	0.0027452993497141	2.12152042641724e-14
network_summary	cytotoxic_TNK					GSE212966_primary	endothelial	EPAS1			OE	0	7.0	1.52499253314343	5.1841075284270495e-28	1.4850642984920702e-14
network_summary	T_exhaustion					GSE212966_primary	endothelial	EPAS1			OE	0	7.0	0.827229606291323	0.0129949282216108	1.4850642984920702e-14
network_summary	TNF_NFkB					GSE212966_primary	endothelial	EPAS1			OE	0	8.0	1.27131526289491	0.0006182186332609	1.69721634113379e-14
network_summary	angiogenesis					GSE212966_primary	endothelial	EPAS1			OE	0	7.0	0.561242617015846	0.0195776098502245	1.4850642984920702e-14
network_summary	TGFb_fibrosis					GSE212966_primary	endothelial	EPAS1			OE	0	10.0	1.05508835336559	0.0004427809837658	2.12152042641724e-14
